ementa_id,sequencial_candidato
2014-04-23#REQUERIMENTO#321#APROVADO,150000011352
2014-04-23#REQUERIMENTO#322#APROVADO,150000011352
2014-04-23#REQUERIMENTO#323#APROVADO,150000011352
2014-04-23#REQUERIMENTO#324#APROVADO,150000011352
2014-04-23#REQUERIMENTO#364#APROVADO,150000011352
2014-04-23#REQUERIMENTO#365#APROVADO,150000011352
2014-04-23#REQUERIMENTO#366#APROVADO,150000011352
2014-04-23#REQUERIMENTO#394#APROVADO,150000011352
2014-04-23#REQUERIMENTO#395#APROVADO,150000011352
2014-04-23#REQUERIMENTO#396#APROVADO,150000011352
2014-04-23#REQUERIMENTO#397#APROVADO,150000011352
2014-04-23#REQUERIMENTO#398#APROVADO,150000011352
2014-04-23#REQUERIMENTO#152#APROVADO,150000011352
2014-04-23#REQUERIMENTO#153#APROVADO,150000011352
2014-04-23#REQUERIMENTO#154#APROVADO,150000011352
2014-04-23#REQUERIMENTO#155#APROVADO,150000011352
2014-04-23#REQUERIMENTO#156#APROVADO,150000011352
2014-04-23#REQUERIMENTO#167#APROVADO,150000011352
2014-04-23#REQUERIMENTO#183#APROVADO,150000011352
2014-04-23#REQUERIMENTO#184#APROVADO,150000011352
2014-04-23#REQUERIMENTO#185#APROVADO,150000011352
2014-04-23#REQUERIMENTO#186#APROVADO,150000011352
2014-04-23#REQUERIMENTO#187#APROVADO,150000011352
2014-04-23#REQUERIMENTO#188#APROVADO,150000011352
2014-04-23#REQUERIMENTO#190#APROVADO,150000011352
2014-04-23#REQUERIMENTO#191#APROVADO,150000011352
2014-04-23#REQUERIMENTO#192#APROVADO,150000011352
2014-04-23#REQUERIMENTO#232#APROVADO,150000011352
2014-04-23#REQUERIMENTO#233#APROVADO,150000011352
2014-04-23#REQUERIMENTO#234#APROVADO,150000011352
2014-04-23#REQUERIMENTO#265#APROVADO,150000011352
2014-04-23#REQUERIMENTO#266#APROVADO,150000011352
2014-04-23#REQUERIMENTO#278#APROVADO,150000011352
2014-04-23#REQUERIMENTO#279#APROVADO,150000011352
2014-04-23#REQUERIMENTO#280#APROVADO,150000011352
2014-04-11#REQUERIMENTO#19#APROVADO,150000011352
2014-04-10#REQUERIMENTO#127#APROVADO,150000011352
2014-04-01#REQUERIMENTO#49#APROVADO,150000011352
2014-04-01#REQUERIMENTO#86#APROVADO,150000011352
2014-04-01#REQUERIMENTO#87#APROVADO,150000011352
2014-03-26#PROJETO DE LEI ORDINÁRIA#65#EM TRAMITAÇÃO,150000011352
2014-03-19#PROJETO DE RESOLUÇÃO#1#APROVADO,150000011352
2014-01-29#PROJETO DE LEI ORDINÁRIA#5#EM TRAMITAÇÃO,150000011352
2014-12-18#PROJETO DE LEI ORDINÁRIA#440#APROVADO,150000013214
2014-12-10#REQUERIMENTO#2198#APROVADO,150000013214
2014-12-10#PROJETO DE LEI ORDINÁRIA#242#APROVADO,150000013214
2014-12-09#REQUERIMENTO#2133#APROVADO,150000013214
2014-11-26#REQUERIMENTO#2000#APROVADO,150000013214
2014-11-13#REQUERIMENTO#1880#APROVADO,150000013214
2014-11-13#REQUERIMENTO#1881#APROVADO,150000013214
2014-11-05#REQUERIMENTO#1828#APROVADO,150000013214
2014-11-05#REQUERIMENTO#1827#APROVADO,150000013214
2014-11-04#REQUERIMENTO#1621#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1326#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1704#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1703#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1702#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1701#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1700#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1699#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1698#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1697#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1696#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1695#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1694#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1693#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1692#APROVADO,150000013214
2014-10-29#REQUERIMENTO#1691#APROVADO,150000013214
2014-10-22#REQUERIMENTO#1379#APROVADO,150000013214
2014-10-22#REQUERIMENTO#1402#APROVADO,150000013214
2014-10-22#REQUERIMENTO#1401#APROVADO,150000013214
2014-10-22#REQUERIMENTO#1367#APROVADO,150000013214
2014-09-09#PROJETO DE LEI ORDINÁRIA#258#APROVADO,150000013214
2014-09-02#PROJETO DE LEI ORDINÁRIA#241#APROVADO,150000013214
2014-07-29#PROJETO DE RESOLUÇÃO#16#APROVADO,150000013214
2014-07-22#PROJETO DE LEI ORDINÁRIA#105#APROVADO,150000013214
2014-03-11#REQUERIMENTO#99#APROVADO,150000011786
2014-07-22#REQUERIMENTO#1166#APROVADO,150000013214
2014-07-22#REQUERIMENTO#1167#APROVADO,150000013214
2014-06-18#PROJETO DE LEI ORDINÁRIA#132#APROVADO,150000013214
2014-06-17#REQUERIMENTO#973#APROVADO,150000013214
2014-06-17#REQUERIMENTO#916#APROVADO,150000013214
2014-06-17#REQUERIMENTO#972#APROVADO,150000013214
2014-06-17#REQUERIMENTO#974#APROVADO,150000013214
2014-06-10#REQUERIMENTO#870#APROVADO,150000013214
2014-05-29#REQUERIMENTO#777#APROVADO,150000013214
2014-05-29#REQUERIMENTO#745#APROVADO,150000013214
2014-05-29#REQUERIMENTO#746#APROVADO,150000013214
2014-05-29#REQUERIMENTO#814#APROVADO,150000013214
2014-05-29#REQUERIMENTO#866#APROVADO,150000013214
2014-05-28#REQUERIMENTO#792#APROVADO,150000013214
2014-05-28#REQUERIMENTO#747#APROVADO,150000013214
2014-05-28#REQUERIMENTO#661#APROVADO,150000013214
2014-05-28#REQUERIMENTO#684#APROVADO,150000013214
2014-05-21#REQUERIMENTO#567#APROVADO,150000013214
2014-05-14#PROJETO DE LEI ORDINÁRIA#88#APROVADO,150000013214
2014-05-13#REQUERIMENTO#262#APROVADO,150000013214
2014-05-13#REQUERIMENTO#423#APROVADO,150000013214
2014-05-13#REQUERIMENTO#388#APROVADO,150000013214
2014-05-13#REQUERIMENTO#369#APROVADO,150000013214
2014-05-13#REQUERIMENTO#326#APROVADO,150000013214
2014-05-13#REQUERIMENTO#325#APROVADO,150000013214
2014-05-13#REQUERIMENTO#310#APROVADO,150000013214
2014-05-13#REQUERIMENTO#309#APROVADO,150000013214
2014-05-13#REQUERIMENTO#295#APROVADO,150000013214
2014-05-13#REQUERIMENTO#294#APROVADO,150000013214
2014-05-13#REQUERIMENTO#293#APROVADO,150000013214
2014-05-13#REQUERIMENTO#292#APROVADO,150000013214
2014-05-13#REQUERIMENTO#264#APROVADO,150000013214
2014-05-13#REQUERIMENTO#263#APROVADO,150000013214
2014-05-13#REQUERIMENTO#504#APROVADO,150000013214
2014-05-13#REQUERIMENTO#261#APROVADO,150000013214
2014-05-13#REQUERIMENTO#231#APROVADO,150000013214
2014-05-13#REQUERIMENTO#230#APROVADO,150000013214
2014-05-13#REQUERIMENTO#229#APROVADO,150000013214
2014-05-13#REQUERIMENTO#205#APROVADO,150000013214
2014-05-13#REQUERIMENTO#502#APROVADO,150000013214
2014-05-13#REQUERIMENTO#503#APROVADO,150000013214
2014-05-06#REQUERIMENTO#568#APROVADO,150000013214
2014-05-03#REQUERIMENTO#501#APROVADO,150000013214
2014-04-15#PROJETO DE RESOLUÇÃO#2#APROVADO,150000013214
2014-04-15#REQUERIMENTO#228#APROVADO,150000013214
2014-04-15#REQUERIMENTO#148#APROVADO,150000013214
2014-04-15#REQUERIMENTO#338#APROVADO,150000013214
2014-04-13#REQUERIMENTO#389#APROVADO,150000013214
2014-04-01#REQUERIMENTO#46#APROVADO,150000013214
2014-03-10#PROJETO DE LEI ORDINÁRIA#37#EM TRAMITAÇÃO,150000013214
2014-12-10#PROJETO DE LEI ORDINÁRIA#255#APROVADO,150000008260
2014-12-10#PROJETO DE LEI ORDINÁRIA#269#APROVADO,150000008260
2014-12-10#PROJETO DE LEI ORDINÁRIA#327#APROVADO,150000008260
2014-12-10#PROJETO DE LEI ORDINÁRIA#316#APROVADO,150000008260
2014-12-10#PROJETO DE LEI ORDINÁRIA#312#APROVADO,150000008260
2014-12-10#PROJETO DE LEI ORDINÁRIA#313#APROVADO,150000008260
2014-12-10#PROJETO DE LEI ORDINÁRIA#283#APROVADO,150000008260
2014-12-10#PROJETO DE LEI ORDINÁRIA#256#APROVADO,150000008260
2014-11-18#PROJETO DE LEI ORDINÁRIA#203#APROVADO,150000008260
2014-11-18#REQUERIMENTO#1973#APROVADO,150000008260
2014-11-18#REQUERIMENTO#1981#APROVADO,150000008260
2014-11-06#REQUERIMENTO#1819#APROVADO,150000008260
2014-10-29#REQUERIMENTO#1538#APROVADO,150000008260
2014-10-29#REQUERIMENTO#1540#APROVADO,150000008260
2014-10-28#REQUERIMENTO#1539#APROVADO,150000008260
2014-09-30#PROJETO DE LEI ORDINÁRIA#291#EM TRAMITAÇÃO,150000008260
2014-09-09#REQUERIMENTO#1396#APROVADO,150000008260
2014-09-09#REQUERIMENTO#1430#APROVADO,150000008260
2014-08-26#REQUERIMENTO#1361#APROVADO,150000008260
2014-08-26#REQUERIMENTO#1397#APROVADO,150000008260
2014-08-26#REQUERIMENTO#1360#APROVADO,150000008260
2014-06-17#REQUERIMENTO#970#APROVADO,150000008260
2014-06-10#REQUERIMENTO#888#APROVADO,150000008260
2014-06-10#REQUERIMENTO#889#APROVADO,150000008260
2014-06-10#REQUERIMENTO#890#APROVADO,150000008260
2014-05-28#REQUERIMENTO#728#APROVADO,150000008260
2014-05-21#REQUERIMENTO#727#APROVADO,150000008260
2014-05-14#PROJETO DE RESOLUÇÃO#4#APROVADO,150000008260
2014-05-14#PROJETO DE LEI ORDINÁRIA#39#APROVADO,150000008260
2014-04-16#REQUERIMENTO#411#APROVADO,150000008260
2014-04-16#REQUERIMENTO#410#APROVADO,150000008260
2014-04-10#REQUERIMENTO#110#APROVADO,150000008260
2014-04-10#REQUERIMENTO#109#APROVADO,150000008260
2014-04-10#REQUERIMENTO#108#APROVADO,150000008260
2014-12-18#PROJETO DE LEI ORDINÁRIA#437#APROVADO,150000009212
2014-12-18#REQUERIMENTO#2390#EM TRAMITAÇÃO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#432#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#431#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#430#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#423#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#419#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#418#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#417#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#385#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#383#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#381#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#380#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#377#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#376#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#375#APROVADO,150000009212
2014-12-18#PROJETO DE LEI ORDINÁRIA#374#APROVADO,150000009212
2014-12-17#PROJETO DE RESOLUÇÃO#42#EM TRAMITAÇÃO,150000009212
2014-12-16#REQUERIMENTO#2295#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2296#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2293#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2299#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2203#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2294#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2292#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2291#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2298#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2313#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2331#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2250#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2248#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2297#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2214#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2213#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2212#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2211#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2210#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2209#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2208#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2207#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2206#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2205#APROVADO,150000009212
2014-12-16#REQUERIMENTO#2204#APROVADO,150000009212
2014-12-10#PROJETO DE LEI ORDINÁRIA#266#APROVADO,150000009212
2014-12-10#REQUERIMENTO#2171#APROVADO,150000009212
2014-12-10#REQUERIMENTO#2134#APROVADO,150000009212
2014-12-10#REQUERIMENTO#2202#APROVADO,150000009212
2014-12-10#PROJETO DE LEI ORDINÁRIA#323#APROVADO,150000009212
2014-12-10#PROJETO DE LEI ORDINÁRIA#264#APROVADO,150000009212
2014-12-10#REQUERIMENTO#2199#APROVADO,150000009212
2014-12-10#REQUERIMENTO#2191#APROVADO,150000009212
2014-12-10#REQUERIMENTO#2172#APROVADO,150000009212
2014-12-10#PROJETO DE LEI ORDINÁRIA#365#APROVADO,150000009212
2014-12-10#PROJETO DE LEI ORDINÁRIA#361#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2090#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2196#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2197#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2200#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2201#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2094#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2092#APROVADO,150000009212
2014-12-09#REQUERIMENTO#2215#APROVADO,150000009212
2014-11-26#REQUERIMENTO#2093#APROVADO,150000009212
2014-11-26#REQUERIMENTO#2106#APROVADO,150000009212
2014-11-25#REQUERIMENTO#2089#APROVADO,150000009212
2014-11-25#REQUERIMENTO#2107#APROVADO,150000009212
2014-11-18#PROJETO DE LEI ORDINÁRIA#287#APROVADO,150000009212
2014-11-18#REQUERIMENTO#1876#APROVADO,150000009212
2014-11-18#REQUERIMENTO#2037#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1741#APROVADO,150000009212
2014-11-18#REQUERIMENTO#2036#APROVADO,150000009212
2014-11-18#REQUERIMENTO#1999#APROVADO,150000009212
2014-11-18#REQUERIMENTO#1962#APROVADO,150000009212
2014-11-18#REQUERIMENTO#1920#APROVADO,150000009212
2014-11-18#REQUERIMENTO#1898#APROVADO,150000009212
2014-11-18#PROJETO DE LEI ORDINÁRIA#297#APROVADO,150000009212
2014-11-18#PROJETO DE LEI ORDINÁRIA#280#APROVADO,150000009212
2014-11-18#PROJETO DE LEI ORDINÁRIA#279#APROVADO,150000009212
2014-11-18#PROJETO DE LEI ORDINÁRIA#274#APROVADO,150000009212
2014-11-18#PROJETO DE LEI ORDINÁRIA#273#APROVADO,150000009212
2014-11-18#PROJETO DE LEI ORDINÁRIA#270#APROVADO,150000009212
2014-11-13#REQUERIMENTO#1896#APROVADO,150000009212
2014-11-13#REQUERIMENTO#1899#APROVADO,150000009212
2014-11-13#REQUERIMENTO#1897#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1471#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1449#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1795#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1793#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1672#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1448#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1826#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1460#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1451#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1461#APROVADO,150000009212
2014-11-06#REQUERIMENTO#1462#APROVADO,150000009212
2014-11-04#REQUERIMENTO#1740#APROVADO,150000009212
2014-11-04#REQUERIMENTO#1781#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1667#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1503#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1569#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1663#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1662#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1650#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1649#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1523#APROVADO,150000009212
2014-10-29#REQUERIMENTO#1450#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1572#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1595#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1594#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1590#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1568#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1567#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1566#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1565#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1541#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1528#APROVADO,150000009212
2014-10-28#REQUERIMENTO#1480#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1342#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1680#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1671#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1414#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1413#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1412#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1357#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1356#APROVADO,150000009212
2014-10-21#REQUERIMENTO#1355#APROVADO,150000009212
2014-10-08#PROJETO DE LEI ORDINÁRIA#249#APROVADO,150000009212
2014-10-08#PROJETO DE LEI ORDINÁRIA#260#APROVADO,150000009212
2014-10-08#REQUERIMENTO#1588#APROVADO,150000009212
2014-10-08#REQUERIMENTO#1526#APROVADO,150000009212
2014-10-08#PROJETO DE LEI ORDINÁRIA#251#APROVADO,150000009212
2014-10-08#REQUERIMENTO#1589#APROVADO,150000009212
2014-10-08#PROJETO DE LEI ORDINÁRIA#250#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1309#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1313#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1018#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1315#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1478#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1310#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1303#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1302#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1314#APROVADO,150000009212
2014-09-09#REQUERIMENTO#1311#APROVADO,150000009212
2014-09-02#REQUERIMENTO#1439#APROVADO,150000009212
2014-09-02#PROJETO DE LEI ORDINÁRIA#233#APROVADO,150000009212
2014-08-26#REQUERIMENTO#1260#APROVADO,150000009212
2014-08-26#REQUERIMENTO#1383#APROVADO,150000009212
2014-08-26#REQUERIMENTO#1358#APROVADO,150000009212
2014-08-26#REQUERIMENTO#1256#APROVADO,150000009212
2014-08-26#REQUERIMENTO#1255#APROVADO,150000009212
2014-08-19#REQUERIMENTO#1384#APROVADO,150000011359
2014-08-19#REQUERIMENTO#1384#APROVADO,150000009212
2014-08-12#PROJETO DE LEI ORDINÁRIA#182#APROVADO,150000009212
2014-08-12#PROJETO DE LEI ORDINÁRIA#216#APROVADO,150000009212
2014-08-12#PROJETO DE LEI ORDINÁRIA#181#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1218#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1217#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1216#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1213#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1214#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1212#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1211#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1272#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1210#APROVADO,150000009212
2014-08-05#REQUERIMENTO#1215#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1152#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1149#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1150#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1151#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1172#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1177#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1178#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1179#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1180#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1182#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1183#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1195#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1181#APROVADO,150000009212
2014-07-22#REQUERIMENTO#1196#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1017#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1148#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1145#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1139#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1138#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1119#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1114#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1113#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1112#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1111#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1110#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1109#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1108#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1107#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1120#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1106#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1103#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1102#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1101#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1100#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1099#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1098#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1097#APROVADO,150000009212
2014-03-11#REQUERIMENTO#100#APROVADO,150000011786
2014-07-15#REQUERIMENTO#1096#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1095#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1094#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1093#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1092#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1091#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1090#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1089#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1088#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1087#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1086#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1085#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1084#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1059#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1058#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1057#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1056#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1055#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1054#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1053#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1052#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1051#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1033#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1032#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1031#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1030#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1029#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1028#APROVADO,150000009212
2014-07-15#REQUERIMENTO#1019#APROVADO,150000009212
2014-06-17#REQUERIMENTO#990#APROVADO,150000009212
2014-06-17#REQUERIMENTO#991#APROVADO,150000009212
2014-06-17#REQUERIMENTO#989#APROVADO,150000009212
2014-06-17#REQUERIMENTO#985#APROVADO,150000009212
2014-06-17#REQUERIMENTO#977#APROVADO,150000009212
2014-06-17#REQUERIMENTO#965#APROVADO,150000009212
2014-06-17#REQUERIMENTO#964#APROVADO,150000009212
2014-06-17#REQUERIMENTO#958#APROVADO,150000009212
2014-06-12#PROJETO DE LEI ORDINÁRIA#154#APROVADO,150000009212
2014-06-12#PROJETO DE LEI ORDINÁRIA#36#APROVADO,150000009212
2014-06-12#PROJETO DE LEI ORDINÁRIA#164#APROVADO,150000009212
2014-06-10#REQUERIMENTO#926#APROVADO,150000009212
2014-06-10#REQUERIMENTO#886#APROVADO,150000009212
2014-06-10#REQUERIMENTO#885#APROVADO,150000009212
2014-06-10#REQUERIMENTO#880#APROVADO,150000009212
2014-06-10#REQUERIMENTO#930#APROVADO,150000009212
2014-06-10#REQUERIMENTO#879#APROVADO,150000009212
2014-06-10#REQUERIMENTO#878#APROVADO,150000009212
2014-06-10#REQUERIMENTO#917#APROVADO,150000009212
2014-06-10#REQUERIMENTO#875#APROVADO,150000009212
2014-06-10#REQUERIMENTO#929#APROVADO,150000009212
2014-06-10#REQUERIMENTO#927#APROVADO,150000009212
2014-05-28#REQUERIMENTO#598#APROVADO,150000009212
2014-05-28#REQUERIMENTO#813#APROVADO,150000009212
2014-05-28#REQUERIMENTO#812#APROVADO,150000009212
2014-05-28#REQUERIMENTO#780#APROVADO,150000009212
2014-05-28#REQUERIMENTO#756#APROVADO,150000009212
2014-05-28#REQUERIMENTO#755#APROVADO,150000009212
2014-05-28#REQUERIMENTO#754#APROVADO,150000009212
2014-05-28#REQUERIMENTO#738#APROVADO,150000009212
2014-05-28#REQUERIMENTO#736#APROVADO,150000009212
2014-05-28#REQUERIMENTO#601#APROVADO,150000009212
2014-05-28#REQUERIMENTO#685#APROVADO,150000009212
2014-05-28#REQUERIMENTO#685#APROVADO,150000011447
2014-05-28#REQUERIMENTO#709#APROVADO,150000009212
2014-05-28#REQUERIMENTO#708#APROVADO,150000009212
2014-05-28#REQUERIMENTO#707#APROVADO,150000009212
2014-05-28#REQUERIMENTO#574#APROVADO,150000009212
2014-05-21#REQUERIMENTO#564#APROVADO,150000009212
2014-05-21#REQUERIMENTO#725#APROVADO,150000009212
2014-05-21#REQUERIMENTO#597#APROVADO,150000009212
2014-05-21#REQUERIMENTO#546#APROVADO,150000009212
